controller_time_s,frame_idx,head_image,wrist_image
8130.532999999999,1,frame_00001.png,frame_00001.png
8130.732999999999,2,frame_00002.png,frame_00002.png
8130.833,3,frame_00003.png,frame_00003.png
8130.933,4,frame_00004.png,frame_00004.png
8131.032999999999,5,frame_00005.png,frame_00005.png
8131.133,6,frame_00006.png,frame_00006.png
8131.232999999999,7,frame_00007.png,frame_00007.png
8131.333,8,frame_00008.png,frame_00008.png
8131.433,9,frame_00009.png,frame_00009.png
8131.532999999999,10,frame_00010.png,frame_00010.png
8131.633,11,frame_00011.png,frame_00011.png
8131.732999999999,12,frame_00012.png,frame_00012.png
8131.833,13,frame_00013.png,frame_00013.png
8131.933,14,frame_00014.png,frame_00014.png
8132.032999999999,15,frame_00015.png,frame_00015.png
8132.133,16,frame_00016.png,frame_00016.png
8132.232999999999,17,frame_00017.png,frame_00017.png
8132.333,18,frame_00018.png,frame_00018.png
8132.433,19,frame_00019.png,frame_00019.png
8132.532999999999,20,frame_00020.png,frame_00020.png
8132.633,21,frame_00021.png,frame_00021.png
8132.732999999999,22,frame_00022.png,frame_00022.png
8132.833,23,frame_00023.png,frame_00023.png
8132.933,24,frame_00024.png,frame_00024.png
8133.032999999999,25,frame_00025.png,frame_00025.png
8133.133,26,frame_00026.png,frame_00026.png
8133.232999999999,27,frame_00027.png,frame_00027.png
8133.333,28,frame_00028.png,frame_00028.png
8133.433,29,frame_00029.png,frame_00029.png
8133.532999999999,30,frame_00030.png,frame_00030.png
8133.633,31,frame_00031.png,frame_00031.png
8133.732999999999,32,frame_00032.png,frame_00032.png
8133.833,33,frame_00033.png,frame_00033.png
8133.933,34,frame_00034.png,frame_00034.png
8134.032999999999,35,frame_00035.png,frame_00035.png
8134.133,36,frame_00036.png,frame_00036.png
8134.232999999999,37,frame_00037.png,frame_00037.png
8134.333,38,frame_00038.png,frame_00038.png
8134.433,39,frame_00039.png,frame_00039.png
8134.532999999999,40,frame_00040.png,frame_00040.png
8134.633,41,frame_00041.png,frame_00041.png
8134.732999999999,42,frame_00042.png,frame_00042.png
8134.833,43,frame_00043.png,frame_00043.png
8134.933,44,frame_00044.png,frame_00044.png
8135.032999999999,45,frame_00045.png,frame_00045.png
8135.133,46,frame_00046.png,frame_00046.png
8135.232999999999,47,frame_00047.png,frame_00047.png
8135.333,48,frame_00048.png,frame_00048.png
8135.433,49,frame_00049.png,frame_00049.png
8135.532999999999,50,frame_00050.png,frame_00050.png
8135.633,51,frame_00051.png,frame_00051.png
8135.732999999999,52,frame_00052.png,frame_00052.png
8135.833,53,frame_00053.png,frame_00053.png
8135.933,54,frame_00054.png,frame_00054.png
8136.032999999999,55,frame_00055.png,frame_00055.png
8136.133,56,frame_00056.png,frame_00056.png
8136.232999999999,57,frame_00057.png,frame_00057.png
8136.333,58,frame_00058.png,frame_00058.png
8136.433,59,frame_00059.png,frame_00059.png
8136.532999999999,60,frame_00060.png,frame_00060.png
8136.633,61,frame_00061.png,frame_00061.png
8136.732999999999,62,frame_00062.png,frame_00062.png
8136.833,63,frame_00063.png,frame_00063.png
8136.933,64,frame_00064.png,frame_00064.png
8137.032999999999,65,frame_00065.png,frame_00065.png
8137.133,66,frame_00066.png,frame_00066.png
8137.232999999999,67,frame_00067.png,frame_00067.png
8137.333,68,frame_00068.png,frame_00068.png
8137.433,69,frame_00069.png,frame_00069.png
8137.532999999999,70,frame_00070.png,frame_00070.png
8137.633,71,frame_00071.png,frame_00071.png
8137.732999999999,72,frame_00072.png,frame_00072.png
8137.833,73,frame_00073.png,frame_00073.png
8137.933,74,frame_00074.png,frame_00074.png
8138.032999999999,75,frame_00075.png,frame_00075.png
8138.133,76,frame_00076.png,frame_00076.png
8138.232999999999,77,frame_00077.png,frame_00077.png
8138.333,78,frame_00078.png,frame_00078.png
8138.433,79,frame_00079.png,frame_00079.png
8138.532999999999,80,frame_00080.png,frame_00080.png
8138.633,81,frame_00081.png,frame_00081.png
8138.732999999999,82,frame_00082.png,frame_00082.png
8138.833,83,frame_00083.png,frame_00083.png
8138.933,84,frame_00084.png,frame_00084.png
8139.032999999999,85,frame_00085.png,frame_00085.png
8139.133,86,frame_00086.png,frame_00086.png
8139.232999999999,87,frame_00087.png,frame_00087.png
8139.333,88,frame_00088.png,frame_00088.png
8139.433,89,frame_00089.png,frame_00089.png
8139.532999999999,90,frame_00090.png,frame_00090.png
8139.633,91,frame_00091.png,frame_00091.png
8139.732999999999,92,frame_00092.png,frame_00092.png
8139.833,93,frame_00093.png,frame_00093.png
8139.933,94,frame_00094.png,frame_00094.png
8140.032999999999,95,frame_00095.png,frame_00095.png
8140.133,96,frame_00096.png,frame_00096.png
8140.232999999999,97,frame_00097.png,frame_00097.png
8140.333,98,frame_00098.png,frame_00098.png
8140.433,99,frame_00099.png,frame_00099.png
8140.532999999999,100,frame_00100.png,frame_00100.png
8140.633,101,frame_00101.png,frame_00101.png
8140.732999999999,102,frame_00102.png,frame_00102.png
8140.833,103,frame_00103.png,frame_00103.png
8140.933,104,frame_00104.png,frame_00104.png
8141.032999999999,105,frame_00105.png,frame_00105.png
8141.133,106,frame_00106.png,frame_00106.png
8141.232999999999,107,frame_00107.png,frame_00107.png
8141.333,108,frame_00108.png,frame_00108.png
8141.433,109,frame_00109.png,frame_00109.png
8141.532999999999,110,frame_00110.png,frame_00110.png
8141.633,111,frame_00111.png,frame_00111.png
8141.732999999999,112,frame_00112.png,frame_00112.png
8141.833,113,frame_00113.png,frame_00113.png
8141.933,114,frame_00114.png,frame_00114.png
8142.032999999999,115,frame_00115.png,frame_00115.png
8142.133,116,frame_00116.png,frame_00116.png
8142.232999999999,117,frame_00117.png,frame_00117.png
8142.333,118,frame_00118.png,frame_00118.png
8142.433,119,frame_00119.png,frame_00119.png
8142.532999999999,120,frame_00120.png,frame_00120.png
8142.633,121,frame_00121.png,frame_00121.png
8142.732999999999,122,frame_00122.png,frame_00122.png
8142.833,123,frame_00123.png,frame_00123.png
8142.933,124,frame_00124.png,frame_00124.png
8143.032999999999,125,frame_00125.png,frame_00125.png
8143.133,126,frame_00126.png,frame_00126.png
8143.232999999999,127,frame_00127.png,frame_00127.png
8143.333,128,frame_00128.png,frame_00128.png
8143.433,129,frame_00129.png,frame_00129.png
8143.532999999999,130,frame_00130.png,frame_00130.png
8143.633,131,frame_00131.png,frame_00131.png
8143.732999999999,132,frame_00132.png,frame_00132.png
8143.833,133,frame_00133.png,frame_00133.png
